Source,Author,Text,Party,Division,Sentiment
74_b_ksiazka.txt,Poseł Klaudia Jachira,"Szeregowy Pośle Kaczyński! Panie Marszałku! Wysoka Izbo! Polityka zagraniczna PiSu  samo to sformułowanie brzmi jak oksymoron, bo PiS nie ma polityki zagranicznej. Główny zwrotnicowy za granicą czuje się wyobcowany kulturowo, a jak już tam innych wysyła, to wiadomo, jak to się skończyło. Nie rozumiecie świata, więc postanowiliście z nim walczyć, stąd kary nałożone przez Unię na nasz kraj za brak praworządności, wycinkę puszczy, katastrofę w Turowie. Te razy spływają po was, przepraszam za wyrażenie, jak po kaczce. Nie chcecie uprawiać polityki zagranicznej na kolanach, ale uprawiacie ją na leżąco. Jako jedyni głosowaliście przeciwko wyborowi Donalda Tuska na szefa Rady Europejskiej: 1 do 27. Jak już z kimś się zbratacie, to okazuje się, że to przeciwnicy Unii Eu 20 ropejskiej albo agenci wpływów Putina jak Trump, Orbn, Erdoan, Le Pen czy Salvini.  Czy mogło być jeszcze gorzej?  ",KO,Lewica,"{'neg': 0.142, 'neu': 0.835, 'pos': 0.023, 'compound': -0.9537}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pani poseł Anita Sowińska, Lewica. ",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Anita Sowińska,"Panie Marszałku! Panie Ministrze! Wysoka Izbo! Minister Rau powiedział w swoim wystąpieniu, że Polska może uczyć inne kraje tego, jak walczyć z dezinformacją. Jest to kompletnie niewiarygodne, ponieważ to właśnie PiS i Solidarna Polska tworzą dezinformację, np. na temat Unii Europejskiej. Przykładów jest mnóstwo, szczególnie w polityce klimatycznej. Ochrona lasów, energetyka, jedzenie mięsa, robaki  wszędzie tam politycy prawicy szerzą fake newsy. Miejmy świadomość, że do brexitu doprowadziła właśnie dezinformacja, która była sączona przez lata przez nieodpowiedzialnych polityków. To samo dzieje się teraz w Polsce. To jest droga do wyjścia Polski z Unii Europejskiej, tak samo jak stało się to z Wielką Brytanią. To polityka nieodpowiedzialności i przedkładania własnego interesu nad interes społeczny. To polityka sprzyjania interesom Rosji, która powoduje osłabienie Polski i Unii Europejskiej.  ",Lewica,Lewica,"{'neg': 0.037, 'neu': 0.882, 'pos': 0.081, 'compound': 0.5386}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pan poseł Czesław Siekierski, Koalicja Polska. Teraz zamknę listę posłów zgłoszonych do pytań, bo rzeczywiście to zaniedbałem. ",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Czesław Siekierski,"Panie Marszałku! Panie Ministrze! Mam pytanie w sprawie koordynacji polityki zagranicznej przez pana ministra. Wiadomo, jaka jest konstytucyjna rola pana prezydenta. Jest też rząd, w którym istotną rolę odgrywa pana resort, ale jest przecież jeszcze ministerstwo do spraw unijnych, a także coraz większa jest rola ministra obrony, który ma istotny wpływ na te relacje bezpieczeństwa. Jest wreszcie jeszcze Nowogrodzka. Nie mówię już o samorządach, nie mówię o koordynacji na szczeblu międzynarodowym, jeśli chodzi o pewne wspólne działania z Unią Europejską czy z innymi instytucjami międzynarodowymi. Przewodniczył pan także Organizacji Bezpieczeństwa i Współpracy w Europie. To trudna rola, ale bardzo istotna i niezbędna. Wreszcie pojawia się pro  74.",KP,Lewica,"{'neg': 0.012, 'neu': 0.96, 'pos': 0.027, 'compound': 0.3578}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pan poseł Grzegorz Braun, Konfederacja. ",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Grzegorz Braun,"Szczęść Boże! Panie Ministrze! Proszę przedstawić zarys tego traktatu, który mamy sygnować, który był anonsowany przez Kancelarię Prezydenta jeszcze w zeszłym roku. Pański wiceminister Wawrzyk w ostatnich dniach powiedział, że ten traktat ma przenieść, użył takiego sformułowania, nasze relacje z Ukrainą na inny poziom, a pan powiedział dziś, że Ukraina ma być dla Polski czymś więcej. Proszę to skonkretyzować. 3 maja ub.r. prezydent belwederski Duda powiedział, że spodziewa się, że między Polską a Ukrainą nie będzie granicy, i wzmocnił to jeszcze, mówiąc, że faktycznie nie będzie tej granicy. Ten sam prezydent Duda i prezydent Zełenski odezwali się tymi samymi słowami w ostatnich dniach, w trakcie tego spotkania w Warszawie. Proszę powiedzieć: Czy to jest pańska polityka, żeby nie było granicy?  ",Konfederacja,Prawica,"{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.3578}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pan poseł Mirosław Suchoń, Polska 2050. Nie ma pana posła? Coś takiego. Pani poseł Joanna Senyszyn. Pani poseł też nie ma. Pan poseł Tadeusz Woźniak, Prawo i Sprawiedliwość. Jest pan poseł. ",PiS,Prawica,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.7003}"
74_b_ksiazka.txt,Poseł Tadeusz Woźniak,"Panie Marszałku! Wysoki Sejmie! Panie Ministrze! Jestem przekonany, że Ministerstwo Spraw Zagranicznych przygotowało różne warianty na okoliczność zakończenia wojny rosyjskoukraińskiej. Nie wiemy jeszcze, kiedy się ona skończy, ale już dziś wiemy na pewno, że ona się skończy. Obecnie jesteśmy bardzo aktywni jako przyjaciele i obrońcy Ukrainy i Ukraińców. Po wojnie zaś trzeba będzie ułożyć dobrosąsiedzkie stosunki oparte na wzajemnym zaufaniu, współpracy we wszystkich dziedzinach. Nie możemy pozwolić, aby inne państwa cynicz nie wykorzystywały poranioną Ukrainę i zbijały na tym własny potencjał polityczny i gospodarczy. Należy pamiętać, że po wojnie trzeba będzie ułożyć na nowo relacje z Rosją i Białorusią. Wierzę, że Białoruś nie da się wchłonąć lub całkowicie podporządkować ekspansywnej Rosji. Wierzę, że stanie się państwem w pełni niepodległym i demokratycznym. Białorusini coraz bardziej dają wyraz swemu przywiązaniu do wartości bliskich narodom wolnego świata. Wspieranie dzisiejszej białoruskiej opozycji to także polska racja stanu. Chcemy mieć za naszą wschodnią granicą przyjazne, pokojowo nastawione, demokratyczne państwa, a nie de facto ruski mir. W tej sprawie nie do przecenienia jest polityka zagraniczna  Polski. Panie Ministrze! Czy jesteśmy już gotowi do podjęcia takich rozmów? ",PiS,Prawica,"{'neg': 0.053, 'neu': 0.856, 'pos': 0.091, 'compound': 0.7326}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pan poseł Marek Krząkała, Koalicja Obywatelska. ",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Marek Krząkała,"Szanowny Panie Marszałku! Panie Ministrze! Wysoka Izbo! Chciałem zapytać pana ministra o skuteczność polityki wobec Niemiec. Dlaczego upada idea budowy pomnika upamiętniającego polskie ofiary okupacji w Berlinie? Dlaczego cała pierwotna koncepcja budowy domu i centrum dokumentacji utknęła w martwym punkcie? Co udało się załatwić w kwestii nauczania języka polskiego jako ojczystego w Niemczech? Jaka jest koordynacja działań między Ministerstwem Spraw Zagranicznych a Ministerstwem Edukacji i Nauki? Czy podziela pan drogę obraną przez ministra Czarnka? Mam też pytanie o spodziewane zadośćuczynienie od Niemców. Chciałbym zapytać, jakie są efekty dotychczasowych działań. Jaką strategię przyjęliście? Na jakich podstawach prawnych się opieracie? Żałuję też, panie ministrze, że dzisiejsza debata to tylko debata średnia. Po tak długim okresie przerwy mogła ona zostać wydłużona, bo nie wyczerpaliśmy wszystkich wątków, dlatego swój głos w dyskusji pozwolę sobie wyrazić w dzisiejszym oświadczeniu. Dziękuję.  ",KO,Lewica,"{'neg': 0.076, 'neu': 0.903, 'pos': 0.021, 'compound': -0.804}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pani poseł Joanna ScheuringWielgus, Lewica. ",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Joanna Scheuring-Wielgus,"Panie Marszałku! Wysoka Izbo! Panie Ministrze! Przysłuchiwałam się dzisiaj pana długiemu przemówieniu i jedna rzecz mnie zaciekawiła, ponieważ pan .",Lewica,Lewica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pan poseł Andrzej Grzyb, Koalicja Polska. ",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Andrzej Grzyb,"Panie Marszałku! Wysoka Izbo! Panie Ministrze! Pańskie dzisiejsze przemówienie adekwatne do czasu, kiedy nie było informacji ministra spraw zagranicznych o priorytetach polityki zagranicznej, zawierało wiele stwierdzeń mówiących o różnych formatach współpracy subregionalnej, w szczególności w Europie. To odnotowałem. Padło też takie zdanie, w którym pan odcina się od możliwości jakiejś pogłębionej współpracy z tymi państwami członkowskimi Unii Europejskiej, które są najbardziej, że tak powiem, silne ekonomicznie. Odczytałem to jako brak akceptacji m.in. dla znanego i kiedyś obecnego formatu współpracy w ramach Trójkąta Weimarskiego, a wydaje mi się, że podstawą funkcjonowania w takim ugrupowaniu, jakim jest Unia Europejska, jest dobry kontakt ze wszystkimi stronami, tym bardziej że są obszary, chociażby przyszłe członkostwo Ukrainy w Unii Europejskiej. Bez państw takich jak Francja i Niemcy  tego nie da się rozwiązać, one będą kluczowe z punktu widzenia tych decyzji. Dziękuję bardzo.  ",KP,Lewica,"{'neg': 0.025, 'neu': 0.898, 'pos': 0.078, 'compound': 0.7163}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Dziękuję. Na galerii witamy młodzież ze Szkoły Podstawowej im. Armii Krajowej Korpus Jodła w Łącznej. Bardzo serdecznie pozdrawiamy.  Pan poseł Janusz KorwinMikke, Konfederacja. ",PiS,Prawica,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.4588}"
74_b_ksiazka.txt,Poseł Janusz Korwin-Mikke,"Panie Marszałku! Wysoka Izbo! Panie Ministrze! Mam dwa pytania. Pierwsze: Jeżeli uważa pan Rosję i Białoruś za naszego wroga, to czy nie wie pan, panie profesorze, że wroga trzeba dzielić, a nie łączyć? I drugie pytanie, które brzmi: Dlaczego uważa pan, że mamy w tej chwili głównego wroga, czyli Białoruś? Białoruś nie chce być naszym wrogiem, to myśmy 20 wpędzili Białoruś, myśmy wpędzili Łukaszenkę Atakując Łukaszenkę, zrobiliśmy z niego naszego wroga. O tym trzeba stale pamiętać. Jeszcze ostatnie pytanie, trzecie: Po czym poznać agenta rosyjskiego? Po tym, że głośno wrzeszczy: precz z Rosją, zniszczyć Rosję, a po cichu wpycha Białoruś w objęcia Rosji. Dziękuję.  ",Konfederacja,Prawica,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.9495}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pan poseł Tomasz Zimoch, Polska 2050. ",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Tomasz Zimoch,"Panie Marszałku! Wysoki Sejmie! Panie Ministrze! Mam nadzieję, że zdążę z trzema pytaniami. Docierają do nas informacje, że z powodu warunków pracy w ministerstwie wiele osób zwalnia się, nowi kandydaci się nie zgłaszają, a ministerstwo wyrzuca doświadczonych dyplomatów albo z nich rezygnuje. Pytanie zatem: Ile jest dzisiaj wakatów w centrali i na placówkach, także ambasadorskich? Ile osób odeszło od początku pana kadencji jako ministra z innych powodów niż emerytura? Dlaczego w expos, panie ministrze, zabrakło miejsca dla kwestii konsularnych i Polonii? Czy zmiana prawa wyborczego spowoduje, że w wyniku konieczności oddania sprawozdania z wyborów w czasie krótszym niż niezbędny do obliczenia głosów te głosy się zmarnują? Chodzi o symulację wyborów dokonaną w Londynie. I kolejne pytanie: Jak wygląda polityka promocji polskich kandydatów do pracy w organizacjach międzynarodowych, w tym w instytucjach Unii Europejskiej? Które departamenty się tym zajmują? Jakie mamy osiągnięcia w promocji zatrudnienia Polaków w tych miejscach? Dziękuję bardzo.  ",Polska2050,Lewica,"{'neg': 0.05, 'neu': 0.919, 'pos': 0.032, 'compound': -0.5324}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pani poseł Elżbieta Duda, Prawo i Sprawiedliwość. ",PiS,Prawica,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.7003}"
74_b_ksiazka.txt,Poseł Elżbieta Duda,"Szanowny Panie Marszałku! Wysoka Izbo! Ochrona i promocja wolności religii lub przekonań jest fundamentem praw człowieka i jednym z priorytetów polskiej polityki zagranicznej. Panie ministrze, jakie kroki podejmuje pan czy Polska na arenie międzynarodowej na rzecz ochrony praw chrześcijan? Dziękuję bardzo.  ",PiS,Prawica,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5972}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pani poseł Agnieszka Pomaska, Koalicja Obywatelska. Pan poseł Jan Szopiński, Lewica.  74.",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Jan Szopiński,"Panie Marszałku! Panie Ministrze! Wysoka Izbo! Polska jest obecnie największym sojusznikiem Ukrainy i ambasadorem tego kraju w Unii Europejskiej. Panie ministrze, chciałbym zapytać: Czy to przełoży się później na samą odbudowę Ukrainy i na to, jaką rolę nasz kraj będzie w tej odbudowie spełniał? Czy my jako Polska mamy jakąś strategię, jeśli chodzi o przyszłą odbudowę? Czy powstał u nas pomysł na budowę tej strategii? Budżet odbudowy to kwota 350 mld, a nawet 700 mld dolarów, jak szacują specjaliści. Jaki kawałek tego tortu może przypaść w udziale polskim przedsiębiorcom? Do podziału firmy będą miały więc miliardy dolarów. Jak się jednak okazuje, walka o intratne kontrakty już się rozpoczęła, dlatego nie warto zwlekać. Szanowny Panie Ministrze! Poproszę o odpowiedź na piśmie o działaniach i polskiej dyplomacji, i pana kierującego resortem spraw zagranicznych w sprawie , którą podejmowałem. Dziękuję. ",Lewica,Lewica,"{'neg': 0.036, 'neu': 0.964, 'pos': 0.0, 'compound': -0.6734}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pan poseł Jacek Protasiewicz, Koalicja Polska. ",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Jacek Protasiewicz,"Dziękuję, panie marszałku. Panie Ministrze! Mam świadomość, że moje pytanie będzie pewnie traktowane marginalnie, ale jako przewodniczący PolskoBangladeskiej Grupy Parlamentarnej  taka istnieje, niewielka, ale zacna  chciałbym zapytać, czy istnieje możliwość otworzenia, jeżeli nie ambasady, to przynajmniej punktu konsularnego w tym kraju, który sąsiaduje z Indiami. Wspomniał pan w swoim expos o tym, jak ważnym partnerem są Indie, ale warto byłoby tego mniejszego, ale dynamicznie rozwijającego się partnera nie pomijać. Od konsula honorowego Bangladeszu w Polsce oraz z własnych doświadczeń wiem, że wielu polskich przedsiębiorców ulokowało tam swoje firmy i nie mają poczucia bliskiej ochrony konsularnej ze strony polskiej dyplomacji. Przedsiębiorcy bangladescy muszą jechać do Nowego Delhi, żeby starać się o wizę do Polski. Nasze wzajemne relacje gospodarcze mogłyby być lepsze, jeśli zrobilibyśmy jakiś krok w tym kierunku. Jestem bardzo chętny do rozmowy, panie ministrze , z panem albo z pana zastępcą. Dziękuję. ",KO,Lewica,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.8655}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pani poseł Paulina HennigKloska, Polska 2050.  Pan poseł Rafał Adamczyk, Lewica. ",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Andrzej Adamczyk,"Panie Marszałku! Wysoka Izbo! Panie Ministrze! Jeśli mówimy o zadaniach polskiej polityki zagranicznej w 2023 r., to nie możemy zapomnieć o sprawach ważnych tu i teraz dla naszego kraju. Mówię o przygotowaniu traktatu czy szeroko rozumianego porozumienia z naszym wschodnim sąsiadem, czyli z Ukrainą. Dzisiaj jest to dla naszego kraju sprawa priorytetowa. Chodzi m.in. o udział naszego kraju w odbudowie Ukrainy po wojnie, udział polskich firm w tych inwestycjach. Panie ministrze, czy tworzone są jakieś plany lub podejmowane są przez ministerstwo obecnie działania, jeśli chodzi o politykę zagraniczną w związku z podejmowaniem działań inwestycyjnych na terenie Ukrainy? Bardzo bym prosił o pisemną odpowiedź. Dziękuję. ",PiS,Prawica,"{'neg': 0.038, 'neu': 0.907, 'pos': 0.055, 'compound': -0.2677}"
74_b_ksiazka.txt,Wicemarszałek Ryszard Terlecki,"Pan poseł Ireneusz Raś, Koalicja Polska. Pan poseł Paweł Kowal, Koalicja Obywatelska. Pani poseł Małgorzata SekułaSzmajdzińska, Lewica. ",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Małgorzata Sekuła-Szmajdzińska,"Panie Marszałku! Panie Ministrze! Wysoka Izbo! W marcu odbył pan wizytę w Wietnamie. Jestem wiceprzewodniczącą parlamentarnej grupy polskowietnamskiej i jako jej reprezentantka proszę o odpowiedź na pytanie: Czy podczas tej wizyty były prowadzone rozmowy na temat udzielania wiz Wietnamczykom i potrzeby otwarcia konsulatu w Ho Chi Minh? Temat jest bardzo poważny  był nawet sygnalizowany przez ambasadę w Hanoi  ponieważ procedury udzielania wiz są bardzo wydłużone ze względu na brak pracowników w naszej placówce. Wietnamczycy chcą przyjeżdżać do Polski do pracy, a nasi pracodawcy bardzo ich potrzebują. Potrzebny jest konsulat w Ho Chi Minh, co sygnalizowali na posiedzeniu grupy zarówno posłowie partii rządzącej, jak i opozycji. Centrum gospodarcze znajduje się na południu Wietnamu. Ten teren najszybciej się rozwija, tam mieszka najwięcej ludzi. Wietnam ma bardzo prężną gospodarkę.  To nasz czwarty partner handlowy w Azji. Musimy robić wszystko, żeby wykorzystać dobre relacje z tym krajem i zwiększyć eksport do niego. Dziękuję. ",Lewica,Lewica,"{'neg': 0.041, 'neu': 0.905, 'pos': 0.055, 'compound': 0.4545}"
